field_name,form,type,readonly,required,page,has_parent,has_children
Pt1Line2_AdoptedChild[0],i130.pdf,/Btn,False,False,None,True,False
Pt1Line2_Stepchild[0],i130.pdf,/Btn,False,False,None,True,False
Pt1Line2_OutOfWedlock[0],i130.pdf,/Btn,False,False,None,True,False
Pt1Line3_Yes[0],i130.pdf,/Btn,False,False,None,True,False
Pt1Line4_No[0],i130.pdf,/Btn,False,False,None,True,False
Pt1Line4_Yes[0],i130.pdf,/Btn,False,False,None,True,False
Pt1Line3_No[0],i130.pdf,/Btn,False,False,None,True,False
Pt2Line4a_FamilyName[0],i130.pdf,/Tx,False,False,None,True,False
Pt2Line4b_GivenName[0],i130.pdf,/Tx,False,False,None,True,False
Pt2Line4c_MiddleName[0],i130.pdf,/Tx,False,False,None,True,False
Pt2Line1_AlienNumber[0],i130.pdf,/Tx,False,False,None,True,False
#area[4],i130.pdf,None,False,False,None,True,True
Pt2Line2_USCISOnlineActNumber[0],i130.pdf,/Tx,False,False,None,True,False
#area[5],i130.pdf,None,False,False,None,True,True
#subform[0],i130.pdf,None,False,False,None,True,True
Pt2Line8_DateofBirth[0],i130.pdf,/Tx,False,False,None,True,False
Pt2Line9_Male[0],i130.pdf,/Btn,False,False,None,True,False
Pt2Line9_Female[0],i130.pdf,/Btn,False,False,None,True,False
Pt2Line7_CountryofBirth[0],i130.pdf,/Tx,False,False,None,True,False
Pt2Line11_Yes[0],i130.pdf,/Btn,False,False,None,True,False
Pt2Line11_No[0],i130.pdf,/Btn,False,False,None,True,False
Pt2Line10_StreetNumberName[0],i130.pdf,/Tx,False,False,None,True,False
Pt2Line10_Unit[0],i130.pdf,/Btn,False,False,None,True,False
Pt2Line10_Unit[1],i130.pdf,/Btn,False,False,None,True,False
Pt2Line10_Unit[2],i130.pdf,/Btn,False,False,None,True,False
Pt2Line10_AptSteFlrNumber[0],i130.pdf,/Tx,False,False,None,True,False
Pt2Line10_CityOrTown[0],i130.pdf,/Tx,False,False,None,True,False
Pt2Line10_Province[0],i130.pdf,/Tx,False,False,None,True,False
Pt2Line10_PostalCode[0],i130.pdf,/Tx,False,False,None,True,False
Pt2Line10_ZipCode[0],i130.pdf,/Tx,False,False,None,True,False
Pt2Line10_State[0],i130.pdf,/Ch,False,False,None,True,False
Pt2Line10_Country[0],i130.pdf,/Tx,False,False,None,True,False
Pt2Line10_InCareofName[0],i130.pdf,/Tx,False,False,None,True,False
Pt2Line14_StreetNumberName[0],i130.pdf,/Tx,False,False,None,True,False
Pt2Line14_Unit[0],i130.pdf,/Btn,False,False,None,True,False
Pt2Line14_Unit[1],i130.pdf,/Btn,False,False,None,True,False
Pt2Line14_Unit[2],i130.pdf,/Btn,False,False,None,True,False
Pt2Line14_AptSteFlrNumber[0],i130.pdf,/Tx,False,False,None,True,False
Pt2Line14_CityOrTown[0],i130.pdf,/Tx,False,False,None,True,False
Pt2Line14_State[0],i130.pdf,/Ch,False,False,None,True,False
Pt2Line14_ZipCode[0],i130.pdf,/Tx,False,False,None,True,False
Pt2Line14_Province[0],i130.pdf,/Tx,False,False,None,True,False
Pt2Line14_Country[0],i130.pdf,/Tx,False,False,None,True,False
Pt2Line14_PostalCode[0],i130.pdf,/Tx,False,False,None,True,False
Pt2Line13a_DateFrom[0],i130.pdf,/Tx,False,False,None,True,False
Pt2Line15a_DateFrom[0],i130.pdf,/Tx,False,False,None,True,False
Pt2Line15b_DateTo[0],i130.pdf,/Tx,False,False,None,True,False
Pt2Line12_StreetNumberName[0],i130.pdf,/Tx,False,False,None,True,False
Pt2Line12_Unit[0],i130.pdf,/Btn,False,False,None,True,False
Pt2Line12_Unit[1],i130.pdf,/Btn,False,False,None,True,False
Pt2Line12_Unit[2],i130.pdf,/Btn,False,False,None,True,False
Pt2Line12_AptSteFlrNumber[0],i130.pdf,/Tx,False,False,None,True,False
Pt2Line12_CityOrTown[0],i130.pdf,/Tx,False,False,None,True,False
Pt2Line12_State[0],i130.pdf,/Ch,False,False,None,True,False
Pt2Line12_ZipCode[0],i130.pdf,/Tx,False,False,None,True,False
Pt2Line12_Province[0],i130.pdf,/Tx,False,False,None,True,False
Pt2Line12_Country[0],i130.pdf,/Tx,False,False,None,True,False
Pt2Line12_PostalCode[0],i130.pdf,/Tx,False,False,None,True,False
Pt2Line6_CityTownOfBirth[0],i130.pdf,/Tx,False,False,None,True,False
Pt2Line5a_FamilyName[0],i130.pdf,/Tx,False,False,None,True,False
Pt2Line5b_GivenName[0],i130.pdf,/Tx,False,False,None,True,False
Pt2Line5c_MiddleName[0],i130.pdf,/Tx,False,False,None,True,False
Pt2Line16_NumberofMarriages[0],i130.pdf,/Tx,False,False,None,True,False
Pt2Line17_Widowed[0],i130.pdf,/Btn,False,False,None,True,False
Pt2Line17_Annulled[0],i130.pdf,/Btn,False,False,None,True,False
Pt2Line17_Separated[0],i130.pdf,/Btn,False,False,None,True,False
Pt2Line17_Single[0],i130.pdf,/Btn,False,False,None,True,False
Pt2Line17_Married[0],i130.pdf,/Btn,False,False,None,True,False
Pt2Line17_Divorced[0],i130.pdf,/Btn,False,False,None,True,False
Pt2Line13b_DateTo[0],i130.pdf,/Tx,True,False,None,True,False
#subform[1],i130.pdf,None,False,False,None,True,True
PtLine20a_FamilyName[0],i130.pdf,/Tx,False,False,None,True,False
Pt2Line20b_GivenName[0],i130.pdf,/Tx,False,False,None,True,False
Pt2Line20c_MiddleName[0],i130.pdf,/Tx,False,False,None,True,False
Pt2Line23_DateMarriageEnded[0],i130.pdf,/Tx,False,False,None,True,False
Pt2Line22c_MiddleName[0],i130.pdf,/Tx,False,False,None,True,False
Pt2Line22b_GivenName[0],i130.pdf,/Tx,False,False,None,True,False
Pt2Line22a_FamilyName[0],i130.pdf,/Tx,False,False,None,True,False
Pt2Line21_DateMarriageEnded[0],i130.pdf,/Tx,False,False,None,True,False
Pt2Line18_DateOfMarriage[0],i130.pdf,/Tx,False,False,None,True,False
Pt2Line24_FamilyName[0],i130.pdf,/Tx,False,False,None,True,False
Pt2Line24_GivenName[0],i130.pdf,/Tx,False,False,None,True,False
Pt2Line24_MiddleName[0],i130.pdf,/Tx,False,False,None,True,False
Pt2Line25_DateofBirth[0],i130.pdf,/Tx,False,False,None,True,False
Pt2Line28_CityTownOrVillageOfResidence[0],i130.pdf,/Tx,False,False,None,True,False
Pt2Line29_CountryOfResidence[0],i130.pdf,/Tx,False,False,None,True,False
Pt2Line27_CountryofBirth[0],i130.pdf,/Tx,False,False,None,True,False
Pt2Line30b_GivenName[0],i130.pdf,/Tx,False,False,None,True,False
Pt2Line30c_MiddleName[0],i130.pdf,/Tx,False,False,None,True,False
Pt2Line30a_FamilyName[0],i130.pdf,/Tx,False,False,None,True,False
Pt2Line31_DateofBirth[0],i130.pdf,/Tx,False,False,None,True,False
Pt2Line34_CityTownOrVillageOfResidence[0],i130.pdf,/Tx,False,False,None,True,False
Pt2Line35_CountryOfResidence[0],i130.pdf,/Tx,False,False,None,True,False
Pt2Line33_CountryofBirth[0],i130.pdf,/Tx,False,False,None,True,False
Pt2Line36_USCitizen[0],i130.pdf,/Btn,False,False,None,True,False
Pt2Line36_LPR[0],i130.pdf,/Btn,False,False,None,True,False
Pt2Line23a_checkbox[0],i130.pdf,/Btn,True,False,None,True,False
Pt2Line23b_checkbox[0],i130.pdf,/Btn,True,False,None,True,False
Pt2Line23c_checkbox[0],i130.pdf,/Btn,True,False,None,True,False
Pt2Line37a_CertificateNumber[0],i130.pdf,/Tx,True,False,None,True,False
Pt2Line36_Yes[0],i130.pdf,/Btn,False,False,None,True,False
Pt2Line36_No[0],i130.pdf,/Btn,False,False,None,True,False
Pt2Line37c_DateOfIssuance[0],i130.pdf,/Tx,True,False,None,True,False
Pt2Line37b_PlaceOfIssuance[0],i130.pdf,/Tx,True,False,None,True,False
Pt2Line26_Male[0],i130.pdf,/Btn,False,False,None,True,False
Pt2Line26_Female[0],i130.pdf,/Btn,False,False,None,True,False
Pt2Line32_Male[0],i130.pdf,/Btn,False,False,None,True,False
Pt2Line32_Female[0],i130.pdf,/Btn,False,False,None,True,False
Pt2Line19a_CityTown[0],i130.pdf,/Tx,False,False,None,True,False
Pt2Line19b_State[0],i130.pdf,/Ch,False,False,None,True,False
Pt2Line19c_Province[0],i130.pdf,/Tx,False,False,None,True,False
Pt2Line19d_Country[0],i130.pdf,/Tx,False,False,None,True,False
#subform[2],i130.pdf,None,False,False,None,True,True
Pt2Line40a_ClassOfAdmission[0],i130.pdf,/Tx,False,False,None,True,False
Pt2Line40b_DateOfAdmission[0],i130.pdf,/Tx,False,False,None,True,False
Pt2Line40d_CityOrTown[0],i130.pdf,/Tx,False,False,None,True,False
Pt2Line41_No[0],i130.pdf,/Btn,False,False,None,True,False
Pt2Line41_Yes[0],i130.pdf,/Btn,False,False,None,True,False
Pt2Line41_StreetNumberName[0],i130.pdf,/Tx,False,False,None,True,False
Pt2Line41_Unit[0],i130.pdf,/Btn,False,False,None,True,False
Pt2Line41_Unit[1],i130.pdf,/Btn,False,False,None,True,False
Pt2Line41_Unit[2],i130.pdf,/Btn,False,False,None,True,False
Pt2Line41_AptSteFlrNumber[0],i130.pdf,/Tx,False,False,None,True,False
Pt2Line41_CityOrTown[0],i130.pdf,/Tx,False,False,None,True,False
Pt2Line41_Province[0],i130.pdf,/Tx,False,False,None,True,False
Pt2Line41_PostalCode[0],i130.pdf,/Tx,False,False,None,True,False
Pt2Line41_ZipCode[0],i130.pdf,/Tx,False,False,None,True,False
Pt2Line41_State[0],i130.pdf,/Ch,False,False,None,True,False
Pt2Line41_Country[0],i130.pdf,/Tx,False,False,None,True,False
Pt2Line40_EmployerOrCompName[0],i130.pdf,/Tx,False,False,None,True,False
Pt2Line45_StreetNumberName[0],i130.pdf,/Tx,False,False,None,True,False
Pt2Line45_Unit[0],i130.pdf,/Btn,False,False,None,True,False
Pt2Line45_Unit[1],i130.pdf,/Btn,False,False,None,True,False
Pt2Line45_Unit[2],i130.pdf,/Btn,False,False,None,True,False
Pt2Line45_AptSteFlrNumber[0],i130.pdf,/Tx,False,False,None,True,False
Pt2Line45_CityOrTown[0],i130.pdf,/Tx,False,False,None,True,False
Pt2Line45_Province[0],i130.pdf,/Tx,False,False,None,True,False
Pt2Line45_PostalCode[0],i130.pdf,/Tx,False,False,None,True,False
Pt2Line45_ZipCode[0],i130.pdf,/Tx,False,False,None,True,False
Pt2Line45_State[0],i130.pdf,/Ch,False,False,None,True,False
Pt2Line45_Country[0],i130.pdf,/Tx,False,False,None,True,False
Pt2Line46_Occupation[0],i130.pdf,/Tx,False,False,None,True,False
Pt2Line47a_DateFrom[0],i130.pdf,/Tx,False,False,None,True,False
Pt2Line47b_DateTo[0],i130.pdf,/Tx,False,False,None,True,False
Pt3Line1_Ethnicity[0],i130.pdf,/Btn,False,False,None,True,False
Pt3Line1_Ethnicity[1],i130.pdf,/Btn,False,False,None,True,False
Pt3Line2_Race_Black[0],i130.pdf,/Btn,False,False,None,True,False
Pt3Line2_Race_AmericanIndianAlaskaNative[0],i130.pdf,/Btn,False,False,None,True,False
Pt3Line2_Race_White[0],i130.pdf,/Btn,False,False,None,True,False
Pt3Line2_Race_Asian[0],i130.pdf,/Btn,False,False,None,True,False
Pt3Line2_Race_NativeHawaiianOtherPacificIslander[0],i130.pdf,/Btn,False,False,None,True,False
Pt3Line3_HeightFeet[0],i130.pdf,/Ch,False,False,None,True,False
Pt3Line3_HeightInches[0],i130.pdf,/Ch,False,False,None,True,False
Pt3Line4_Pound1[0],i130.pdf,/Tx,False,False,None,True,False
Pt3Line4_Pound2[0],i130.pdf,/Tx,False,False,None,True,False
Pt3Line4_Pound3[0],i130.pdf,/Tx,False,False,None,True,False
Pt2Line44_EmployerOrOrgName[0],i130.pdf,/Tx,False,False,None,True,False
Pt2Line42_Occupation[0],i130.pdf,/Tx,False,False,None,True,False
Pt2Line43a_DateFrom[0],i130.pdf,/Tx,False,False,None,True,False
Pt2Line43b_DateTo[0],i130.pdf,/Tx,True,False,None,True,False
Pt3Line5_EyeColor[0],i130.pdf,/Btn,False,False,None,True,False
Pt3Line5_EyeColor[1],i130.pdf,/Btn,False,False,None,True,False
Pt3Line5_EyeColor[2],i130.pdf,/Btn,False,False,None,True,False
Pt3Line5_EyeColor[3],i130.pdf,/Btn,False,False,None,True,False
Pt3Line5_EyeColor[4],i130.pdf,/Btn,False,False,None,True,False
Pt3Line5_EyeColor[5],i130.pdf,/Btn,False,False,None,True,False
Pt3Line5_EyeColor[6],i130.pdf,/Btn,False,False,None,True,False
Pt3Line5_EyeColor[7],i130.pdf,/Btn,False,False,None,True,False
Pt3Line5_EyeColor[8],i130.pdf,/Btn,False,False,None,True,False
Pt2Line40e_State[0],i130.pdf,/Ch,False,False,None,True,False
#subform[3],i130.pdf,None,False,False,None,True,True
Pt4Line1_AlienNumber[0],i130.pdf,/Tx,False,False,None,True,False
#area[6],i130.pdf,None,False,False,None,True,True
Pt4Line2_USCISOnlineActNumber[0],i130.pdf,/Tx,False,False,None,True,False
#area[7],i130.pdf,None,False,False,None,True,True
Pt4Line4a_FamilyName[0],i130.pdf,/Tx,False,False,None,True,False
Pt4Line4b_GivenName[0],i130.pdf,/Tx,False,False,None,True,False
Pt4Line4c_MiddleName[0],i130.pdf,/Tx,False,False,None,True,False
P4Line5a_FamilyName[0],i130.pdf,/Tx,False,False,None,True,False
Pt4Line5b_GivenName[0],i130.pdf,/Tx,False,False,None,True,False
Pt4Line5c_MiddleName[0],i130.pdf,/Tx,False,False,None,True,False
Pt4Line7_CityTownOfBirth[0],i130.pdf,/Tx,False,False,None,True,False
Pt4Line8_CountryOfBirth[0],i130.pdf,/Tx,False,False,None,True,False
Pt4Line11_Province[0],i130.pdf,/Tx,False,False,None,True,False
Pt4Line11_PostalCode[0],i130.pdf,/Tx,False,False,None,True,False
Pt4Line11_Country[0],i130.pdf,/Tx,False,False,None,True,False
Pt4Line12a_StreetNumberName[0],i130.pdf,/Tx,False,False,None,True,False
Pt4Line12b_Unit[0],i130.pdf,/Btn,False,False,None,True,False
Pt4Line12b_Unit[1],i130.pdf,/Btn,False,False,None,True,False
Pt4Line12b_Unit[2],i130.pdf,/Btn,False,False,None,True,False
Pt4Line12b_AptSteFlrNumber[0],i130.pdf,/Tx,False,False,None,True,False
Pt4Line12c_CityOrTown[0],i130.pdf,/Tx,False,False,None,True,False
Pt4Line12e_ZipCode[0],i130.pdf,/Tx,False,False,None,True,False
Pt4Line12d_State[0],i130.pdf,/Ch,False,False,None,True,False
Pt4Line13_PostalCode[0],i130.pdf,/Tx,False,False,None,True,False
Pt4Line13_AptSteFlrNumber[0],i130.pdf,/Tx,False,False,None,True,False
Pt4Line13_Unit[0],i130.pdf,/Btn,False,False,None,True,False
Pt4Line13_Unit[1],i130.pdf,/Btn,False,False,None,True,False
Pt4Line13_Unit[2],i130.pdf,/Btn,False,False,None,True,False
Pt4Line13_StreetNumberName[0],i130.pdf,/Tx,False,False,None,True,False
Pt4Line13_CityOrTown[0],i130.pdf,/Tx,False,False,None,True,False
Pt4Line13_Country[0],i130.pdf,/Tx,False,False,None,True,False
Pt4Line13_Province[0],i130.pdf,/Tx,False,False,None,True,False
Pt4Line11_StreetNumberName[0],i130.pdf,/Tx,False,False,None,True,False
Pt4Line11_Unit[0],i130.pdf,/Btn,False,False,None,True,False
Pt4Line11_Unit[1],i130.pdf,/Btn,False,False,None,True,False
Pt4Line11_Unit[2],i130.pdf,/Btn,False,False,None,True,False
Pt4Line11_AptSteFlrNumber[0],i130.pdf,/Tx,False,False,None,True,False
Pt4Line11_CityOrTown[0],i130.pdf,/Tx,False,False,None,True,False
Pt4Line11_ZipCode[0],i130.pdf,/Tx,False,False,None,True,False
Pt4Line11_State[0],i130.pdf,/Ch,False,False,None,True,False
Pt4Line9_DateOfBirth[0],i130.pdf,/Tx,False,False,None,True,False
Pt4Line9_Male[0],i130.pdf,/Btn,False,False,None,True,False
Pt4Line9_Female[0],i130.pdf,/Btn,False,False,None,True,False
Pt3Line6_HairColor[0],i130.pdf,/Btn,False,False,None,True,False
Pt3Line6_HairColor[1],i130.pdf,/Btn,False,False,None,True,False
Pt3Line6_HairColor[2],i130.pdf,/Btn,False,False,None,True,False
Pt3Line6_HairColor[3],i130.pdf,/Btn,False,False,None,True,False
Pt3Line6_HairColor[4],i130.pdf,/Btn,False,False,None,True,False
Pt3Line6_HairColor[5],i130.pdf,/Btn,False,False,None,True,False
Pt3Line6_HairColor[6],i130.pdf,/Btn,False,False,None,True,False
Pt3Line6_HairColor[7],i130.pdf,/Btn,False,False,None,True,False
Pt3Line6_HairColor[8],i130.pdf,/Btn,False,False,None,True,False
Pt4Line10_Yes[0],i130.pdf,/Btn,False,False,None,True,False
Pt4Line10_No[0],i130.pdf,/Btn,False,False,None,True,False
Pt4Line10_Unknown[0],i130.pdf,/Btn,False,False,None,True,False
Pt4Line14_DaytimePhoneNumber[0],i130.pdf,/Tx,False,False,None,True,False
Pt4Line3_SSN[0],i130.pdf,/Tx,False,False,None,True,False
#subform[4],i130.pdf,None,False,False,None,True,True
Pt4Line20c_Province[0],i130.pdf,/Tx,False,False,None,True,False
Pt4Line17_NumberofMarriages[0],i130.pdf,/Tx,False,False,None,True,False
Pt4Line18_MaritalStatus[0],i130.pdf,/Btn,False,False,None,True,False
Pt4Line18_MaritalStatus[1],i130.pdf,/Btn,False,False,None,True,False
Pt4Line18_MaritalStatus[2],i130.pdf,/Btn,False,False,None,True,False
Pt4Line18_MaritalStatus[3],i130.pdf,/Btn,False,False,None,True,False
Pt4Line18_MaritalStatus[4],i130.pdf,/Btn,False,False,None,True,False
Pt4Line18_MaritalStatus[5],i130.pdf,/Btn,False,False,None,True,False
Pt4Line15_MobilePhoneNumber[0],i130.pdf,/Tx,False,False,None,True,False
Pt4Line16_EmailAddress[0],i130.pdf,/Tx,False,False,None,True,False
Pt4Line19_DateOfMarriage[0],i130.pdf,/Tx,False,False,None,True,False
Pt4Line18a_FamilyName[0],i130.pdf,/Tx,False,False,None,True,False
Pt4Line18b_GivenName[0],i130.pdf,/Tx,False,False,None,True,False
Pt4Line18c_MiddleName[0],i130.pdf,/Tx,False,False,None,True,False
Pt4Line16a_FamilyName[0],i130.pdf,/Tx,False,False,None,True,False
Pt4Line16b_GivenName[0],i130.pdf,/Tx,False,False,None,True,False
Pt4Line16c_MiddleName[0],i130.pdf,/Tx,False,False,None,True,False
Pt4Line17_DateMarriageEnded[0],i130.pdf,/Tx,False,False,None,True,False
Pt4Line17_DateMarriageEnded[1],i130.pdf,/Tx,False,False,None,True,False
Pt4Line31_Relationship[0],i130.pdf,/Tx,False,False,None,True,False
Pt4Line30a_FamilyName[0],i130.pdf,/Tx,False,False,None,True,False
Pt4Line30b_GivenName[0],i130.pdf,/Tx,False,False,None,True,False
Pt4Line30c_MiddleName[0],i130.pdf,/Tx,False,False,None,True,False
Pt4Line32_DateOfBirth[0],i130.pdf,/Tx,False,False,None,True,False
Pt4Line49_CountryOfBirth[0],i130.pdf,/Tx,False,False,None,True,False
Pt4Line35_Relationship[0],i130.pdf,/Tx,False,False,None,True,False
Pt4Line36_DateOfBirth[0],i130.pdf,/Tx,False,False,None,True,False
Pt4Line37_CountryOfBirth[0],i130.pdf,/Tx,False,False,None,True,False
Pt4Line34a_FamilyName[0],i130.pdf,/Tx,False,False,None,True,False
Pt4Line34b_GivenName[0],i130.pdf,/Tx,False,False,None,True,False
Pt4Line34c_MiddleName[0],i130.pdf,/Tx,False,False,None,True,False
Pt4Line38b_GivenName[0],i130.pdf,/Tx,False,False,None,True,False
Pt4Line38c_MiddleName[0],i130.pdf,/Tx,False,False,None,True,False
Pt4Line38a_FamilyName[0],i130.pdf,/Tx,False,False,None,True,False
Pt4Line41_CountryOfBirth[0],i130.pdf,/Tx,False,False,None,True,False
Pt4Line40_DateOfBirth[0],i130.pdf,/Tx,False,False,None,True,False
Pt4Line39_Relationship[0],i130.pdf,/Tx,False,False,None,True,False
Pt4Line20a_CityTown[0],i130.pdf,/Tx,False,False,None,True,False
Pt4Line20b_State[0],i130.pdf,/Ch,False,False,None,True,False
Pt4Line20d_Country[0],i130.pdf,/Tx,False,False,None,True,False
#subform[5],i130.pdf,None,False,False,None,True,True
Pt4Line42c_MiddleName[0],i130.pdf,/Tx,False,False,None,True,False
Pt4Line42b_GivenName[0],i130.pdf,/Tx,False,False,None,True,False
Pt4Line42a_FamilyName[0],i130.pdf,/Tx,False,False,None,True,False
Pt4Line45_CountryOfBirth[0],i130.pdf,/Tx,False,False,None,True,False
Pt4Line44_DateOfBirth[0],i130.pdf,/Tx,False,False,None,True,False
Pt4Line43_Relationship[0],i130.pdf,/Tx,False,False,None,True,False
Pt4Line46a_FamilyName[0],i130.pdf,/Tx,False,False,None,True,False
Pt4Line46b_GivenName[0],i130.pdf,/Tx,False,False,None,True,False
Pt4Line46c_MiddleName[0],i130.pdf,/Tx,False,False,None,True,False
Pt4Line47_Relationship[0],i130.pdf,/Tx,False,False,None,True,False
Pt4Line49_CountryOfBirth[1],i130.pdf,/Tx,False,False,None,True,False
Pt4Line48_DateOfBirth[0],i130.pdf,/Tx,False,False,None,True,False
Pt4Line20_Yes[0],i130.pdf,/Btn,False,False,None,True,False
Pt4Line20_No[0],i130.pdf,/Btn,False,False,None,True,False
Pt4Line21d_DateExpired[0],i130.pdf,/Tx,False,False,None,True,False
Pt4Line21a_ClassOfAdmission[0],i130.pdf,/Ch,False,False,None,True,False
Pt4Line21b_ArrivalDeparture[0],i130.pdf,/Tx,False,False,None,True,False
#area[8],i130.pdf,None,False,False,None,True,True
Pt4Line21c_DateOfArrival[0],i130.pdf,/Tx,False,False,None,True,False
Pt4Line22_PassportNumber[0],i130.pdf,/Tx,False,False,None,True,False
Pt4Line23_TravelDocNumber[0],i130.pdf,/Tx,False,False,None,True,False
Pt4Line24_CountryOfIssuance[0],i130.pdf,/Tx,False,False,None,True,False
Pt4Line25_ExpDate[0],i130.pdf,/Tx,False,False,None,True,False
Pt4Line26_NameOfCompany[0],i130.pdf,/Tx,False,False,None,True,False
Pt4Line26_StreetNumberName[0],i130.pdf,/Tx,False,False,None,True,False
Pt4Line26_Unit[0],i130.pdf,/Btn,False,False,None,True,False
Pt4Line26_Unit[1],i130.pdf,/Btn,False,False,None,True,False
Pt4Line26_Unit[2],i130.pdf,/Btn,False,False,None,True,False
Pt4Line26_AptSteFlrNumber[0],i130.pdf,/Tx,False,False,None,True,False
Pt4Line26_CityOrTown[0],i130.pdf,/Tx,False,False,None,True,False
Pt4Line26_State[0],i130.pdf,/Ch,False,False,None,True,False
Pt4Line26_ZipCode[0],i130.pdf,/Tx,False,False,None,True,False
Pt4Line26_Province[0],i130.pdf,/Tx,False,False,None,True,False
Pt4Line27_DateEmploymentBegan[0],i130.pdf,/Tx,False,False,None,True,False
Pt4Line28_No[0],i130.pdf,/Btn,False,False,None,True,False
Pt4Line28_Yes[0],i130.pdf,/Btn,False,False,None,True,False
Pt4Line54_Removal[0],i130.pdf,/Btn,True,False,None,True,False
Pt4Line54_Exclusion[0],i130.pdf,/Btn,True,False,None,True,False
Pt4Line54_Rescission[0],i130.pdf,/Btn,True,False,None,True,False
Pt4Line54_JudicialProceedings[0],i130.pdf,/Btn,True,False,None,True,False
Pt4Line55a_CityOrTown[0],i130.pdf,/Tx,True,False,None,True,False
Pt4Line26_PostalCode[0],i130.pdf,/Tx,False,False,None,True,False
Pt4Line26_Country[0],i130.pdf,/Tx,False,False,None,True,False
Pt4Line55b_State[0],i130.pdf,/Ch,True,False,None,True,False
Pt4Line56_Date[0],i130.pdf,/Tx,True,False,None,True,False
#subform[6],i130.pdf,None,False,False,None,True,True
Pt4Line55c_MiddleName[0],i130.pdf,/Tx,False,False,None,True,False
Pt4Line55a_FamilyName[0],i130.pdf,/Tx,False,False,None,True,False
Pt4Line55b_GivenName[0],i130.pdf,/Tx,False,False,None,True,False
Pt4Line56_Unit[0],i130.pdf,/Btn,False,False,None,True,False
Pt4Line56_Unit[1],i130.pdf,/Btn,False,False,None,True,False
Pt4Line56_Unit[2],i130.pdf,/Btn,False,False,None,True,False
Pt4Line56_AptSteFlrNumber[0],i130.pdf,/Tx,False,False,None,True,False
Pt4Line56_CityOrTown[0],i130.pdf,/Tx,False,False,None,True,False
Pt4Line56_Province[0],i130.pdf,/Tx,False,False,None,True,False
Pt4Line56_Country[0],i130.pdf,/Tx,False,False,None,True,False
Pt4Line56_PostalCode[0],i130.pdf,/Tx,False,False,None,True,False
Pt4Line56_StreetNumberName[0],i130.pdf,/Tx,False,False,None,True,False
Pt4Line57_Unit[0],i130.pdf,/Btn,False,False,None,True,False
Pt4Line57_Unit[1],i130.pdf,/Btn,False,False,None,True,False
Pt4Line57_AptSteFlrNumber[0],i130.pdf,/Tx,False,False,None,True,False
Pt4Line57_Unit[2],i130.pdf,/Btn,False,False,None,True,False
Pt4Line57_StreetNumberName[0],i130.pdf,/Tx,False,False,None,True,False
Pt4Line57_CityOrTown[0],i130.pdf,/Tx,False,False,None,True,False
Pt4Line57_ZipCode[0],i130.pdf,/Tx,False,False,None,True,False
Pt4Line57_State[0],i130.pdf,/Ch,False,False,None,True,False
Pt4Line58a_DateFrom[0],i130.pdf,/Tx,False,False,None,True,False
Pt4Line58b_DateTo[0],i130.pdf,/Tx,False,False,None,True,False
Pt4Line57_Province[0],i130.pdf,/Tx,False,False,None,True,False
Pt4Line57_Country[0],i130.pdf,/Tx,False,False,None,True,False
Pt4Line57_PostalCode[0],i130.pdf,/Tx,False,False,None,True,False
Pt4Line61a_CityOrTown[0],i130.pdf,/Tx,False,False,None,True,False
Pt4Line61b_Province[0],i130.pdf,/Tx,False,False,None,True,False
Pt4Line61c_Country[0],i130.pdf,/Tx,False,False,None,True,False
Part4Line1_Yes[0],i130.pdf,/Btn,False,False,None,True,False
Part4Line1_No[0],i130.pdf,/Btn,False,False,None,True,False
Pt5Line2a_FamilyName[0],i130.pdf,/Tx,True,False,None,True,False
Pt5Line2b_GivenName[0],i130.pdf,/Tx,True,False,None,True,False
Pt5Line2c_MiddleName[0],i130.pdf,/Tx,True,False,None,True,False
Pt5Line5_Result[0],i130.pdf,/Tx,True,False,None,True,False
Pt5Line4_DateFiled[0],i130.pdf,/Tx,True,False,None,True,False
Pt5Line3a_CityOrTown[0],i130.pdf,/Tx,True,False,None,True,False
Pt5Line3b_State[0],i130.pdf,/Ch,True,False,None,True,False
Pt4Line60a_CityOrTown[0],i130.pdf,/Tx,False,False,None,True,False
Pt4Line60b_State[0],i130.pdf,/Ch,False,False,None,True,False
Pt4Line7_Relationship[0],i130.pdf,/Tx,False,False,None,True,False
Pt4Line6a_FamilyName[0],i130.pdf,/Tx,False,False,None,True,False
Pt4Line6b_GivenName[0],i130.pdf,/Tx,False,False,None,True,False
Pt4Line6c_MiddleName[0],i130.pdf,/Tx,False,False,None,True,False
#subform[7],i130.pdf,None,False,False,None,True,True
Pt6Line3_DaytimePhoneNumber[0],i130.pdf,/Tx,False,False,None,True,False
Pt6Line5_Email[0],i130.pdf,/Tx,False,False,None,True,False
Pt6Line4_MobileNumber[0],i130.pdf,/Tx,False,False,None,True,False
Pt4Line8c_MiddleName[0],i130.pdf,/Tx,False,False,None,True,False
Pt4Line8b_GivenName[0],i130.pdf,/Tx,False,False,None,True,False
Pt4Line8a_FamilyName[0],i130.pdf,/Tx,False,False,None,True,False
Pt4Line9_Relationship[0],i130.pdf,/Tx,False,False,None,True,False
Pt6Line1Checkbox[0],i130.pdf,/Btn,False,False,None,True,False
Pt6Line1Checkbox[1],i130.pdf,/Btn,False,False,None,True,False
Pt6Line1b_Language[0],i130.pdf,/Tx,True,False,None,True,False
